,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
24,237.5735826601869,239.28233502448236,240.63341247340898,237.83684524567778,240.81991328937556,240.6314753154092,240.88713490951764,240.75320682257671,151.34155346099118,151.91533615114542
25,-283.7428021342221,-284.4560114565097,-285.73132115168926,-286.1144936897782,311.53580655214023,310.77380978106197,310.23140345552156,310.07083738801975,371.4250570391125,370.06713322224226
26,212.06843227032974,211.75213950124484,209.43138278066303,210.19332644233987,-542.8954048975055,-544.9895979450561,-544.3950208376916,-544.7659308446381,-565.6617962540257,-564.6207087499749
27,-419.2432763193668,-418.6335009858619,-416.9665177359372,-419.19983703170703,742.6272188405009,740.6781889062419,741.5033525888651,742.1253915602982,810.9861877986225,810.8255567563831
28,545.2579735375756,546.2285340742878,546.5848077639271,547.4031937350754,402.23125787727133,404.19236984359986,403.8811301533712,403.3777877556108,206.56678903981705,205.92242171953765
29,212.05130333090696,213.25886149066991,214.456173336492,212.13584563520118,26.91670448908719,25.85342102083676,26.65844682125362,29.203484176361194,-40.821078595222104,-37.27393053476737
30,-276.33735416838255,-278.5740834123609,-278.4957613637275,-275.94442060744245,501.9463207279961,503.316037939874,503.9330119539024,502.1479199381413,546.7112054419381,548.072622047888
31,353.9249328280026,354.1393459138827,353.3294444758298,353.1661012440092,-290.9520468285026,-291.77250653248547,-292.22844571284475,-291.1732491100656,-373.37999000089513,-373.73314780070604
32,232.5204900937266,231.92404068795102,230.96339834746766,229.71861663281143,5.047494187267715,4.380871699774188,5.163680270024873,7.495222698980266,-64.16490517813908,-64.22729797286861
33,-17.649746212748827,-17.17470370046346,-18.246320534246298,-17.267249278999067,-290.4651176581887,-290.1076865502607,-288.6193590466932,-287.6044956643843,-261.94249689918064,-260.71555842207675
34,-268.89243285348357,-270.491249451792,-269.0648915518629,-268.39249566899264,15.837123022375254,14.356740207551393,14.105471371393755,13.716832665042109,92.38429379367574,93.49947603646083
35,261.68664850137395,263.3512494327855,262.13355781031476,262.07979391690196,31.072604130947294,29.441004887198606,30.861739622496174,31.274700935918716,-52.02321378738298,-49.813117695834876
36,-119.68184715288457,-119.94008471351329,-121.08828331156559,-120.69136125107984,521.0821263631641,522.3671679234928,520.0625816866533,518.6449845434734,516.9566804883559,518.6575032161436
37,-206.91562511509434,-205.597268383692,-206.15144252271227,-204.7465362678639,378.74735829824704,378.1173933893324,376.8105710857997,377.3807473123633,410.1125709575958,411.51063071889666
38,81.96409860330074,82.53580989513533,82.18067680361344,82.10753554677524,-86.78989933368828,-86.26545267992128,-84.70656774891386,-85.47942875818596,-107.2562361836502,-105.6905624550195
39,52.28002809104132,51.21294263351209,50.66657322195576,51.0352493180247,-346.2350272695179,-344.78261114227956,-343.4148549677047,-345.01309461268755,-332.19349704672203,-334.3799199408034
40,138.42830870534485,139.95109149713525,140.89851173287101,140.61221800081108,-90.92730941810613,-92.40249112969035,-90.05488151010374,-90.69772581552051,-126.03936575335551,-124.82245346147252
41,-521.7378558701063,-522.689454978431,-521.3645950021742,-520.0863118190539,-385.0464234963699,-384.1450201783732,-385.28188502460665,-387.53530272767546,-200.9528544815324,-201.4444345115751
42,-323.24823410423915,-321.6389979610042,-321.1398482902941,-322.07899027198084,-11.964847925531163,-13.596654641442656,-11.43051798714488,-10.963943370890787,87.73148948421061,86.96586255198591
43,231.63943400236803,231.97548781853644,230.25126242213906,232.15734628586182,89.46593416736887,88.00888174683548,89.87430859295034,90.55652388243713,13.718128049093407,13.271429199303373
44,85.46211484700514,84.74544132605199,84.89770870356345,85.34670697091379,-276.80523228982923,-274.0469161996491,-276.11056163541554,-274.59785305734863,-279.28434602072946,-279.48920845276456
45,549.2759720359913,549.2212457472681,549.7081134272245,546.6052330596909,-129.98071614423006,-126.80004443808494,-129.1118108827883,-130.16710025851083,-281.5018527021387,-281.71105481179643
46,690.5917145822415,691.3126342362152,689.2497207444238,691.015842523079,-385.37149811677057,-386.0413423433778,-388.6199998055196,-385.15291258699506,-568.516460763085,-566.9285706784984
47,-558.6067550110108,-561.7321538587785,-558.8349137721481,-558.1205118847726,-34.2274776318791,-34.14631926659561,-32.01921083599732,-32.73537190869232,139.53749422927604,140.53658697736734
48,321.6098800873466,323.3539261733842,322.5814452155875,322.2018429862413,-415.51066610184233,-416.43627667322846,-413.5390401443648,-416.94588606758333,-479.56208494447696,-480.95035783493813
49,379.97642972262616,382.3418503700187,381.9284757595257,380.8179211031176,-345.5067171688908,-343.5729856274737,-345.71898681971993,-346.16450743769065,-435.1129762453644,-435.47348907280815
50,-108.3404295350773,-105.71377080390926,-105.52208200017395,-105.73271538172787,18.83975482025722,17.833675403158896,17.28648149332032,18.304256832108955,50.31878843794047,48.49774070444428
51,-99.81829783117593,-98.54727786917346,-99.39224288523287,-101.78108929481054,338.67917216854255,338.41644766548075,337.0946510371216,336.47660551677416,342.30167148117096,344.67235885794224
52,-195.14046614467597,-192.97975217062904,-193.8149487744398,-194.59106993426718,-657.7921742302337,-659.5973993684145,-659.5598774272847,-657.9522233923245,-553.8453280528953,-551.7642017991724
53,118.59089465995694,118.27469301604674,119.23587128815441,118.78840087407507,-600.0938276470453,-600.6088097334261,-600.0041564633786,-599.3392228176718,-590.7237588905084,-591.7114809495464
54,-69.11131052410283,-70.5606930843938,-70.98137356620352,-68.39710352438146,-155.54666874959952,-152.62042151079953,-154.1590830996456,-154.73879459949202,-122.5378858453488,-122.81693040854586
55,565.5605112793106,567.5981000195922,565.8969424847498,565.9104609808018,142.48500644777582,142.0278041634465,140.35237036687045,140.58179719604405,-40.45796125184645,-40.95521857524183
56,-98.56225770450509,-98.798214669264,-100.581461241378,-98.43804214035079,87.16318829305241,86.86417479999861,86.19838365435473,87.02242685600913,109.16187317665702,108.80671808724478
57,-388.6734934748093,-390.8988347598798,-389.43598616679554,-389.080709824884,-281.98394354518217,-281.49493326872647,-282.62617194765267,-281.13358413099144,-143.35742109483232,-145.08558575002257
58,-207.70926162910317,-207.72443602953206,-208.63043523819096,-208.3347036028878,133.6891119372524,132.12907598302928,132.4034317432471,133.85169684948085,184.89562124778223,186.50367719102036
59,-720.9702907197773,-720.097363820036,-720.3523717204902,-719.4824508847963,-392.9937732160814,-392.78555848594584,-392.5204501945082,-394.4231305703851,-150.42056765320518,-150.3137372137165
60,41.01451277121243,43.90134721331172,42.028239404091885,41.79711876762519,273.38408873764706,271.84317307642453,272.3236433263728,273.0041259609394,237.38030558150848,236.73203115989432
61,82.18849672406049,84.27892839649297,85.16153211345939,83.36960944582462,-367.727300671975,-367.67800383560535,-367.28524566299296,-365.12413429775063,-363.22912117641255,-363.157958609326
62,-88.05459378232896,-89.37975877826564,-91.56839814194886,-88.06949738861937,-398.0175219659714,-398.20317477102725,-398.1176603908637,-397.1585413737549,-341.8653273784818,-340.50350419342374
63,475.6823583739524,473.8583732025663,475.2883433465731,474.8926089313048,60.909404411505065,61.67251738497211,60.464146873768534,61.11699477798304,-86.33032205576323,-85.01744770096778
64,-783.6515690281469,-784.6871378684524,-782.8533474933621,-782.8768315100372,82.95700877233116,83.40467231404598,83.11528578786634,82.06083057211252,313.56680456829287,313.7085552732913
65,18.79341212258976,18.385929546692644,19.331718537074032,18.806498094776764,0.7093290192321318,-0.22875924878082143,-1.666223424609158,-0.8883373327869957,-5.038583225788058,-6.629891655268067
66,-711.8174276286684,-712.8406679877764,-711.0212424593566,-709.5356941308625,195.0775151741745,193.96440981838478,194.01958004356698,194.1778676281837,394.8529599795594,393.16356247195597
67,-216.13742335816357,-217.3255985253751,-215.97787154655956,-215.73136011366248,188.90714825210736,191.36850918859992,189.22675087631802,190.98373478394544,241.24531324329612,241.16559997296403
68,-562.6138503722888,-560.8055015076237,-561.0820124542132,-562.1891648228716,-104.12075843126114,-105.21311705746025,-105.99093141519171,-106.00154251475652,69.66586870536784,72.55728192146667
69,-191.16898407430034,-189.71383523173745,-190.8961205695958,-190.9968348501241,-200.23315858736126,-199.89829953694934,-200.38803446106718,-199.26578915932924,-127.4640974821192,-130.099587870149
70,32.613461852088406,32.274320905812075,32.62182488201565,31.638588098670557,365.30114263138483,366.7683143138092,364.7324261138502,364.9918381730715,329.4161737248878,331.4040496032045
71,-106.97172449514261,-108.47190540320017,-107.27658947241696,-107.5668839730238,73.94221031571357,73.66521895287912,71.98561873855084,71.75510731614226,100.10982259584162,100.04611979636134
72,275.7790159094124,272.87286295715563,274.42567207042714,275.6378350797562,-286.1104786921428,-285.7237589314265,-285.3561913823073,-285.8241879094795,-344.87463280608785,-346.64725038982294
73,-470.9279631026014,-471.3072448202097,-471.9974342225581,-471.46410624588384,580.6389075533635,578.2070922019101,580.0295723424015,579.0466727934232,679.1948885505216,678.9886087255685
74,-76.04270797287673,-74.95901364681832,-75.21676084669879,-75.97993977215248,-169.22654391645258,-170.1300958766272,-168.29558096421798,-167.6209971565496,-134.68763199514942,-131.25311455995606
75,-267.4615110945693,-265.5886165814498,-266.5927444136467,-266.0491795331388,323.2098621818451,321.32965161792293,324.03095683607233,321.7150984266293,376.7785876271368,377.3991125750278
76,53.989330495341534,53.39051856178079,51.874124138254324,53.30932985513485,107.7037536433256,109.08483113652272,108.00965037207772,106.3854091264827,86.11225528557273,84.96440690064391
77,85.86729228586286,87.12834940006215,84.70330568735478,85.07170800914047,-299.8390911417601,-302.8477718832223,-300.205792898949,-301.2963795093122,-304.5952150473804,-302.6559882885171
78,247.76694518214353,249.07125745766837,250.0407185123491,250.153698565833,222.32914673916034,222.75398397480205,220.93561925129276,221.92252385653518,128.85023042421497,127.78034245244385
79,-289.5029907437609,-290.12043071433845,-286.8867256095507,-286.8234031337206,-275.4044294638246,-273.5679853727374,-273.51151597589336,-274.1235975234425,-167.0849095599888,-166.8580048399145
80,131.17916159974,131.4428733358475,131.25901892751816,132.63403033978318,-139.814458134648,-140.2668306424689,-138.46092363072407,-139.21937400896658,-167.14116292285115,-167.47424123584562
81,33.28498598546964,32.4370997704855,37.155543663503806,32.72558142186135,-160.69464135761208,-160.28325096680595,-159.98207236098003,-159.35980675497245,-157.8404523985447,-159.67428320376075
82,-314.83766217125327,-313.9300306424599,-315.3386234833637,-316.77510442732205,-209.07232492317715,-209.56662067428957,-209.56127412927955,-208.41623689831533,-99.08542748843276,-97.86336257298507
83,-9.64561272219901,-8.085852226153978,-7.558519052800556,-9.156177696628458,-267.1439951071837,-267.9325711594609,-268.3123473601875,-266.4848549881903,-244.8700387030421,-243.27248831501345
84,-406.72219641486595,-402.5365784562916,-404.82099548276784,-404.0855163007375,-291.63504266587955,-291.2734839156482,-290.8070099101706,-288.7988684929578,-146.3116310406188,-148.38363544476192
85,15.496240766864094,13.867361497119708,13.534173118227029,17.063607682990312,-331.4679223218422,-331.9606939299696,-332.7361923961189,-332.37658570006005,-312.2858167179244,-312.7888658667839
86,78.77403333211821,77.30607023774598,78.31121624861262,77.69357189985303,247.6460699176462,247.0015056078454,246.787126711481,246.848891988786,205.28371069339846,204.91216342822705
87,96.23191410366269,96.29785639682358,94.7630288569797,95.42615809178145,31.141847154567895,28.864930389461293,32.6266550480181,28.751137374577546,-3.1954117889831357,-2.065160679885365
88,-249.38231655911116,-250.23472571682098,-248.59901088785938,-247.8680284664176,311.98568670930825,312.21042762161863,310.57173475946894,311.3830973023287,365.08012385597084,365.88295499244373
89,47.72927548543615,48.143892610874296,47.41319821436239,45.82803662937037,-25.338926773503026,-26.11864586931146,-25.395935668352607,-25.6082434137164,-36.26705251172264,-38.57520543888813
90,-464.2861763847588,-465.86227664319676,-464.3746316881197,-466.39827055770587,535.0876920017603,534.3930270899075,534.0432297790192,536.0660298513922,634.7324267657268,634.9274263925797
91,-194.74690098782182,-196.52202474867119,-196.60022628919663,-196.89577354257344,-135.71944043363297,-136.54863871459963,-135.62037545321436,-136.29367680904045,-68.05089581702492,-66.29763389395235
92,-345.16992362209095,-344.9264036327725,-344.7113642161498,-345.37835513826764,-143.80971185831194,-143.50019343170177,-143.5351727590184,-144.8186291195688,-27.173527923672044,-29.160092352697916
93,-181.21975162859962,-178.72496425242556,-178.70016750485314,-178.41907290448037,285.54671342989207,285.2427674922703,285.0902539265953,284.5296196978218,318.66232845285253,317.1621014404286
94,121.0545959308278,122.90748375363628,122.46924634725718,124.83157596272082,-562.9022893116557,-563.6269515744739,-562.2949632147642,-563.635207792987,-556.7981658051775,-557.4382881583767
95,-161.45922398977666,-161.8539852742674,-160.06156803881728,-160.72163359373636,-297.9237122484796,-298.22280026838774,-297.4494746728702,-298.507564100586,-223.60760811880746,-227.02993106675575
96,126.82827183353902,124.11213845737758,125.79760569815235,124.4408402569172,-305.22666369356654,-301.5494862182887,-302.16660834287427,-302.20626845307714,-316.86947935652734,-316.69220528056394
97,256.6860207857276,256.7713185642463,258.20239059112686,258.4147154092785,208.71545699536634,209.76486204957143,210.2647526095156,208.6234126815569,116.27798044424846,115.86469667765458
98,57.103998319870904,56.14911502106197,57.6493400524404,55.90942477935024,315.2994287237648,316.6070550638292,316.05508584225686,315.9603198234265,275.26123813582785,274.6478458467674
99,-527.6284994321256,-525.369538708195,-524.8032611058347,-527.0851696391253,445.03624179372486,444.6884543653054,445.35437578624874,445.9927603305156,570.7258797875546,568.9842306517721
100,-58.44839797637377,-57.70754572262007,-57.56995374592142,-59.00277401296431,-251.32486638171292,-250.72584373474473,-253.76196481724742,-250.09433472917877,-215.76714141068362,-214.5829087503184
101,414.8532260944066,414.45755637248806,416.1253788033546,415.20351021837513,502.7254048506287,505.75152038219363,504.95122019269445,503.94831983608543,340.68731694352914,340.92719831409676
102,-144.28188651180844,-144.08030170045117,-143.7096565833762,-144.67195011805248,-49.79699872697172,-49.95602900332362,-49.69703021282306,-50.0856079048575,-2.9239122599805327,-1.6283783366233446
103,217.5026107681876,218.0126442190621,218.24517242375043,218.43316635608,-202.57456439981883,-203.32508084518227,-203.06318627532735,-203.2492682939479,-253.54734081178032,-253.00000616754107
104,-1.2741072302935965,-0.5340259732784978,0.3015080409830311,-0.4959836913702201,-258.102857119792,-257.72465244253794,-257.8156058968683,-258.7182203665448,-238.6730412281064,-240.263527856565
105,-948.7855440502655,-947.4262978050465,-948.1834143119713,-946.1031053815755,-247.4529201810944,-248.12335081521806,-245.16468997751932,-248.14346344314615,56.739189634680514,54.83465093790933
106,286.3265352328029,288.68127931476084,287.8347140772587,287.56669657090794,487.2875639782461,487.912948938333,488.9265097913919,488.06771744453704,362.0213495205688,364.93798750651666
107,-149.34852307867868,-149.82142186554583,-150.16530915324302,-149.4810585984837,334.5182531940723,334.3567835856124,334.2707210492425,335.44039343000327,354.60735822552783,353.7911224151831
108,493.3720576061774,495.0072171319503,494.74866227641155,492.60179239841784,3.0877226117949497,4.081332364764782,5.808426547128864,3.3648964926497573,-141.88489182521405,-142.47554032619928
109,675.6046055692092,677.4047677755374,677.5511193208066,676.5947104466312,114.34328710696923,117.34362006390543,117.27715513007873,114.88518711559244,-94.76403701812353,-94.75523849958026
110,-665.4123704150514,-667.1577301372557,-666.0228393074119,-666.8240829461593,-484.8424714594332,-485.31850766490714,-483.93482675281035,-485.11595351423705,-246.79107368405312,-246.67611304487434
111,15.429426606329578,16.513867746674894,15.656112765145961,15.650475395049344,218.8767609459204,218.8622432518328,219.13224010228518,219.87153667164807,197.08625653836455,197.51657922719687
112,63.38364013295258,60.99723852378991,61.99566356812079,63.29610281192002,-298.86578174126896,-297.829448673188,-301.0138430259289,-297.9765202140305,-294.57200148879156,-292.8131076414196
113,-58.953754644200465,-60.84276190018336,-58.58710537726299,-60.51854965307724,-113.17272734018168,-113.4096443602451,-113.93310171218661,-113.48965822273792,-88.28694629966986,-86.6139309304881
114,-9.95672788463922,-9.156929046299753,-8.188050684515321,-8.665912033911395,54.582552960017225,55.54442186746486,54.71822185300673,55.015944692710704,55.972029701754145,57.05432768212368
115,83.63139762952416,86.65946788196342,85.29961717407636,84.9647696430335,-113.5097763675133,-114.17537835041875,-114.13367950061425,-114.15721975393183,-128.34724313344964,-129.0192443947954
116,522.8614618892175,521.2247579775335,522.8880535959406,520.4257208044368,-313.0291616487145,-312.0985080153034,-314.14215224063116,-309.5700322310522,-445.4982925920813,-446.91734784700026
117,-213.0663925960699,-215.26054699727237,-217.25813341230545,-215.79615745998498,86.14819633423124,87.26112909253678,86.24642323883472,86.54981192658494,143.61086813706046,144.65185160910724
118,77.82419810862687,76.37641851726866,79.89003478028187,81.2149793476056,-272.4764889900067,-274.10802559835537,-272.4868456223649,-272.20133073485465,-274.07699858791324,-274.58710767284305
119,209.06897768049342,208.8060981907053,210.1357685107133,211.8279490932487,-210.69113277006875,-211.5007098741895,-210.37494444851473,-210.89635097574734,-255.31803614105596,-254.1387409699046
120,149.5705683591152,149.2476703311918,149.5799199776465,149.8546904198386,380.16014221585834,380.1354382540828,381.4815348464693,382.64546985989926,308.7238174093897,307.71909819223924
121,64.93100600031863,62.88611328794133,63.58540669192665,65.21985132576107,-181.49466560294127,-180.87493437762058,-179.8307354684934,-179.61649058611988,-183.93676965622234,-185.00511393486738
122,-167.3421659051116,-166.81438951466248,-168.8005235350328,-169.2797746776961,937.5851623678915,938.634099159001,939.4536330871107,939.8184331422752,920.4266035643411,919.2750541873073
123,419.21323001470995,419.37651297794713,417.7610714582198,419.53585004819087,-5.76277437687896,-4.956719007505073,-5.663656132082569,-4.88608445183851,-129.60432720483448,-128.56052154628216
124,273.10355887040936,272.29642563722683,271.69304751232454,269.77916184050287,294.34151171004186,295.9631896775745,294.573960895787,295.8299840033443,190.24521072347952,191.06136199738816
125,-25.837258267571833,-23.926451123287258,-25.88555488037691,-25.58296689356006,59.32166171407151,58.03335192722337,58.42530597256157,57.80667190252138,60.14657516423754,60.176877631294
126,-93.34235202607124,-93.73183223182056,-94.23122362661223,-93.05561796321301,-105.72638298160962,-101.67053253250593,-103.6520152320469,-105.05374929309174,-69.96982084808812,-70.41478869130016
127,163.41392979005713,163.14129046206673,164.46624074379912,162.51078065917017,461.0301383813148,461.7691618292792,462.94868606095685,462.8631876008505,378.05550482059044,378.28809244176546
128,-144.00379998464186,-145.26630302504944,-145.934694333733,-144.11265960028203,-341.9529223849331,-339.20041467643114,-342.5171803445634,-342.4001829526114,-275.2770357702933,-274.64840647700413
129,172.7176112308962,172.71654909108543,173.67888794400525,171.73315195238996,-192.43316259878915,-190.73186579225967,-191.5279202585239,-190.65125569406862,-227.20514731130106,-226.76111925319793
130,84.56609349588284,85.5727954540552,84.54622638656919,85.90596852986346,-32.84299872972829,-32.33093126536623,-31.90115644265505,-31.997540560052972,-56.135745426649244,-55.23578295393997
131,-304.91603616931855,-304.37256591760195,-305.83613359932076,-303.1446569913347,-345.53397908250184,-346.92173232297915,-345.08393079671947,-345.2514981076694,-230.01206294640178,-229.1889459316365
132,-435.0261268965057,-435.2793929111021,-434.63527631762537,-435.41785293117186,-46.73622665262854,-45.512335636080635,-46.891641137046435,-45.98529069871649,87.68019533147948,86.24400984739742
133,277.66415003382485,277.9207096102734,275.8760070682457,277.6356576864776,-240.49731610425442,-240.67840788359777,-238.09957109069106,-240.60546313549875,-306.27013669949,-303.97389096951355
134,40.86566639737955,40.12458252309819,41.69225559971053,42.22034727930983,-20.007000326957883,-22.239538500252117,-23.065705507624177,-23.30795737893434,-32.96394517719161,-31.94364061741248
135,104.32704349060656,104.2171466821001,105.90553625258022,103.3689893488542,-369.94256808662385,-368.2307561599922,-370.2754289360051,-369.09762500691204,-374.08459285575935,-373.2847161844474
136,-168.85661373981407,-170.3061709461558,-171.18313981707453,-170.231598496704,119.0331956756208,117.91549479587069,116.05378749142733,117.0915386365949,159.9979980614879,157.46368014923914
137,248.7809627931801,249.2614886350145,248.71309273018448,249.23628840447606,-130.79897720655313,-129.70158246362521,-128.91938378936166,-129.35240291701018,-193.8862020285621,-192.9717628893569
138,183.4280318722646,184.1494902327489,181.24346510645088,183.03573398481157,-44.330088676614096,-44.670201142150376,-42.91514738491091,-44.18150017198073,-93.24925114057032,-93.2001388084454
139,246.61063307223085,246.29541484527266,244.76172968788745,247.6546722415716,-231.93587919935257,-231.40501080254452,-232.1077269106921,-232.4055853843764,-288.9942881323569,-287.6113161469745
140,-427.73107148312647,-426.9386311042277,-426.4581791246315,-428.2924086690416,-68.7876209619717,-69.78444576330416,-70.99473556789576,-69.57573771827106,62.692187719549025,64.27749645681597
141,-30.487672059654123,-31.074811420945533,-32.68595600530476,-29.969628709110125,136.4375665903842,135.14083715983017,135.33320320785802,136.20249017464096,134.90719533757775,134.537046222745
142,-13.6527951931246,-13.146457424218385,-14.74943308830072,-13.634592310603525,59.77378552862594,60.83527205063584,60.52278196264908,60.71547655090543,61.57503643622708,59.50758954784256
143,-273.44749771754243,-271.47688559030723,-271.39622100003174,-272.3869644755406,512.5308767310147,512.729221037456,516.3415494221199,513.998999226162,555.3835248878918,556.8180786600765
144,23.405706137070943,21.916843316557895,23.502975860264655,24.948206113136386,-386.76005630814734,-386.9356973181795,-386.6837393510163,-388.3354679926486,-362.5449133903779,-363.33687395758136
145,-87.3542786004532,-88.60092325844049,-89.31422419837622,-86.42330187525933,71.87377166497573,73.26315480783113,73.94327620982904,71.90352512873689,93.2521750142928,92.73826750293335
146,26.69442704803268,29.195052894670674,29.256793631688772,30.7316702137557,-1050.600485876033,-1051.5907428822381,-1050.6899722719045,-1052.534236930414,-981.2375229983538,-979.9188143521436
147,340.60950924713416,342.39568807532885,342.89707635567146,341.61858402378516,-22.38280162602134,-24.832994911931465,-23.206403500512817,-24.99843765583309,-123.55254411364845,-122.9297484290028
148,-268.5067736522251,-271.09689490294807,-268.7126689525072,-269.38398928858925,-610.3253384723033,-609.8010663962333,-612.2798892524421,-612.3380476721379,-485.26409618110546,-484.4932066793666
149,84.75626996601831,85.15975965107063,84.93961347875839,85.54121507003131,444.8064420570926,443.8807877503001,443.3943431054981,443.08992197217833,388.07929466829944,388.0925339265659
150,84.71313584548083,86.46766236932206,85.67194721110758,85.50100828137403,-119.3852276053275,-120.57647273048855,-119.59384999483015,-119.07016324046214,-134.6057001830448,-135.83579058489215
151,267.8228717114275,265.19332070464407,266.5558469023668,264.5450152944931,185.27685872306952,184.57406001421325,183.04018754629487,184.94275422204004,93.6480272947392,93.8757573429855
152,-304.60963899536245,-305.47032574270247,-303.3314703242117,-307.28080250699225,195.37356818323428,194.31712126008006,193.89222762172898,193.8859116909602,267.62571044472253,269.24885282761005
153,-105.65541167180491,-106.38775662382186,-107.01895064247046,-106.90021753274102,6.936626427424176,6.374060441962886,8.186631738066374,7.797344885337223,39.62900135967386,37.333706944575056
154,-193.86880735514507,-194.02244828927616,-194.47677153250558,-193.3983502752593,-863.1929726362479,-863.5711329909918,-863.974588104605,-863.7491216304982,-742.8623095477141,-741.4588416882748
155,245.8378882339461,246.54356884504264,246.88150044130938,245.9300563587342,292.2066015210386,291.5981856119113,289.27704286748,289.67326421998354,196.58659750805467,194.29041322891456
156,196.2232966299127,198.31086367360768,197.30933252649638,196.2173964603143,-143.28366430419135,-143.0322292713163,-142.47111487008868,-143.4957180833274,-191.8082152711867,-188.86941273945925
157,2.7683611280801554,4.0792808174302495,5.914304472621824,4.505788059940222,213.66576345784287,212.18070344067365,214.23458394909517,212.97249442520194,192.18214562373,192.25616748125583
158,11.999062186888148,12.449511449600458,10.229562746037324,11.763203422366937,216.8576480660706,216.55328819351865,217.52569363611394,216.72573067819164,196.1052532377484,197.308148216249
159,137.60569849631588,135.74921750412878,135.92252031850646,137.66163274379056,-570.1250997562792,-570.5649003242073,-568.8051764453671,-570.0077639258194,-568.947434708533,-568.9036944859051
